locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
KL20,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL157,Kiambu sub-County Hospital,26,1,0.604651162790698,0.166666666666667,43,6,Kenya,Eastern Africa
KL30,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL46,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL62,Mbagathi,1,1,0.05,0.111111111111111,20,9,Kenya,Eastern Africa
KL55,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL106,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL151,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL104,Kilifi,5,1,0.0344827586206897,0.0111111111111111,145,90,Kenya,Eastern Africa
KL49,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL110,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL19,Kilifi,4,1,0.0275862068965517,0.0111111111111111,145,90,Kenya,Eastern Africa
KL28,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL38,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL47,Kilifi,1,1,0.00689655172413793,0.0111111111111111,145,90,Kenya,Eastern Africa
KL144,AKU_Karachi,1,1,0.03125,0.0357142857142857,32,28,Pakistan,Southern Asia
KL2,AKU_Karachi,1,1,0.03125,0.0357142857142857,32,28,Pakistan,Southern Asia
KL36,AKU_Karachi,2,1,0.0625,0.0357142857142857,32,28,Pakistan,Southern Asia
KL14,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL105,AKU_Karachi,2,1,0.0625,0.0357142857142857,32,28,Pakistan,Southern Asia
KL19,AKU_Karachi,2,1,0.0625,0.0357142857142857,32,28,Pakistan,Southern Asia
KL54,AKU_Karachi,1,1,0.03125,0.0357142857142857,32,28,Pakistan,Southern Asia
KL52,AKU_Karachi,1,1,0.03125,0.0357142857142857,32,28,Pakistan,Southern Asia
KL114,AKU_Karachi,1,1,0.03125,0.0357142857142857,32,28,Pakistan,Southern Asia
KL10,AKU_Hyderabaad,1,1,0.0769230769230769,0.142857142857143,13,7,Pakistan,Southern Asia
KL155,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL64,AKU_Karachi,1,1,0.03125,0.0357142857142857,32,28,Pakistan,Southern Asia
KL17,AKU_Hyderabaad,1,1,0.0769230769230769,0.142857142857143,13,7,Pakistan,Southern Asia
KL24,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL64,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL48,AKU_Hyderabaad,1,1,0.0769230769230769,0.142857142857143,13,7,Pakistan,Southern Asia
KL10,AKU_Quetta,2,1,0.2,0.111111111111111,10,9,Pakistan,Southern Asia
KL81,AKU_Karachi,2,1,0.0625,0.0357142857142857,32,28,Pakistan,Southern Asia
KL109,AKU_Karachi,1,1,0.03125,0.0357142857142857,32,28,Pakistan,Southern Asia
KL146,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL36,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL112,AKU_Karachi,1,1,0.03125,0.0357142857142857,32,28,Pakistan,Southern Asia
KL112,AIDH2,2,1,0.0303030303030303,0.0909090909090909,66,11,India,Southern Asia
KL145,AIDH2,12,1,0.181818181818182,0.0909090909090909,66,11,India,Southern Asia
KL15,AIDH2,12,1,0.181818181818182,0.0909090909090909,66,11,India,Southern Asia
KL2,MBTygerberg Hospital,1,1,0.166666666666667,0.2,6,5,South Africa,Southern Africa
KL62,MBTygerberg Hospital,1,1,0.166666666666667,0.2,6,5,South Africa,Southern Africa
KL19,MBKorle Bu Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Ghana,Western Africa
KL17,MBKorle Bu Hospital,5,1,0.227272727272727,0.0769230769230769,22,13,Ghana,Western Africa
KL18,MBKorle Bu Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Ghana,Western Africa
KL39,MBKorle Bu Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Ghana,Western Africa
KL122,MBKorle Bu Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Ghana,Western Africa
KL62,MBKorle Bu Hospital,2,1,0.0909090909090909,0.0769230769230769,22,13,Ghana,Western Africa
KL10,MBKorle Bu Hospital,1,1,0.0454545454545455,0.0769230769230769,22,13,Ghana,Western Africa
KL110,MBUniversity Teaching Hospital,1,1,0.0625,0.0909090909090909,16,11,Zambia,Eastern Africa
KL20,MBUniversity Teaching Hospital,1,1,0.0625,0.0909090909090909,16,11,Zambia,Eastern Africa
KL179,MBUniversity Teaching Hospital,1,1,0.0625,0.0909090909090909,16,11,Zambia,Eastern Africa
KL55,MBUniversity Teaching Hospital,1,1,0.0625,0.0909090909090909,16,11,Zambia,Eastern Africa
KL23,MBUniversity Teaching Hospital,2,1,0.125,0.0909090909090909,16,11,Zambia,Eastern Africa
KL25,MBUniversity Teaching Hospital,1,1,0.0625,0.0909090909090909,16,11,Zambia,Eastern Africa
KL24,MBHiwot Fana Hospital,1,1,0.0384615384615385,0.125,26,8,Ethiopia,Eastern Africa
KL149,MBHiwot Fana Hospital,1,1,0.0384615384615385,0.125,26,8,Ethiopia,Eastern Africa
KL39,MBHiwot Fana Hospital,1,1,0.0384615384615385,0.125,26,8,Ethiopia,Eastern Africa
KL52,MBHiwot Fana Hospital,1,1,0.0384615384615385,0.125,26,8,Ethiopia,Eastern Africa
KL30,MBQueen Elizabeth Central Hospital,1,1,0.05,0.0625,20,16,Malawi,Eastern Africa
KL39,MBQueen Elizabeth Central Hospital,1,1,0.05,0.0625,20,16,Malawi,Eastern Africa
KL38,MBQueen Elizabeth Central Hospital,1,1,0.05,0.0625,20,16,Malawi,Eastern Africa
KL19,MBQueen Elizabeth Central Hospital,1,1,0.05,0.0625,20,16,Malawi,Eastern Africa
KL20,MBQueen Elizabeth Central Hospital,1,1,0.05,0.0625,20,16,Malawi,Eastern Africa
KL54,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.142857142857143,57,7,Tanzania,Eastern Africa
KL17,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.142857142857143,57,7,Tanzania,Eastern Africa
KL102,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.142857142857143,57,7,Tanzania,Eastern Africa
KL62,MBKilimanjaro Christian Medical Centre,1,1,0.0175438596491228,0.142857142857143,57,7,Tanzania,Eastern Africa
